title,authors,year,subject,cover_url,filename
Jonathan Strange and Mr. Norrell,"Susanna Clarke, Susanna Clarke",2001,fantasy,http://covers.openlibrary.org/b/id/525391-L.jpg,book_covers\165_Jonathan_Strange_and_Mr._Norrell.jpg
Artemis Fowl and the Arctic Incident,Eoin Colfer,2001,fantasy,http://covers.openlibrary.org/b/id/8231795-L.jpg,book_covers\166_Artemis_Fowl_and_the_Arctic_Incident.jpg
The Wee Free Men,"Terry Pratchett, Paul Kidby",1994,fantasy,http://covers.openlibrary.org/b/id/14645723-L.jpg,book_covers\167_The_Wee_Free_Men.jpg
Lords and Ladies,"Terry Pratchett, Nigel Planer, Tony Robinson",1992,fantasy,http://covers.openlibrary.org/b/id/14646144-L.jpg,book_covers\168_Lords_and_Ladies.jpg
"Over Sea, Under Stone (The Dark Is Rising #1)",Susan Cooper,1965,fantasy,http://covers.openlibrary.org/b/id/436197-L.jpg,"book_covers\169_Over_Sea,_Under_Stone_(The_Dark_Is_Rising_#1).jpg"
The Name of the Wind,Patrick Rothfuss,2007,fantasy,http://covers.openlibrary.org/b/id/11480483-L.jpg,book_covers\170_The_Name_of_the_Wind.jpg
The Human Chord,Algernon Blackwood,1910,fantasy,http://covers.openlibrary.org/b/id/1846228-L.jpg,book_covers\171_The_Human_Chord.jpg
Mahō sensei Negima,Ken Akamatsu,2004,fantasy,http://covers.openlibrary.org/b/id/212396-L.jpg,book_covers\172_Mahō_sensei_Negima.jpg
Sourcery,Terry Pratchett,1988,fantasy,http://covers.openlibrary.org/b/id/6927508-L.jpg,book_covers\173_Sourcery.jpg
Wyrd Sisters,Terry Pratchett,1988,fantasy,http://covers.openlibrary.org/b/id/14648051-L.jpg,book_covers\174_Wyrd_Sisters.jpg
Wolves of the Calla,Stephen King,2003,fantasy,http://covers.openlibrary.org/b/id/14652470-L.jpg,book_covers\175_Wolves_of_the_Calla.jpg
Redwall (Redwall #1),Brian Jacques,1986,fantasy,http://covers.openlibrary.org/b/id/2325082-L.jpg,book_covers\176_Redwall_(Redwall_#1).jpg
The Ocean at the End of the Lane,"Neil Gaiman, Mónica Faerna, Patrick Marcel, Lluís Delgado, Oriol Hernández",2013,fantasy,http://covers.openlibrary.org/b/id/7258156-L.jpg,book_covers\177_The_Ocean_at_the_End_of_the_Lane.jpg
Oryx and Crake,Margaret Atwood,2002,fantasy,http://covers.openlibrary.org/b/id/12507658-L.jpg,book_covers\178_Oryx_and_Crake.jpg
Small Gods,Terry Pratchett,1992,fantasy,http://covers.openlibrary.org/b/id/14648232-L.jpg,book_covers\179_Small_Gods.jpg
Vikram and the Vampire,"Richard Francis Burton, Ernest Henry Griset, Isabel Lady Burton, Ernest Griset",1870,fantasy,http://covers.openlibrary.org/b/id/1758137-L.jpg,book_covers\180_Vikram_and_the_Vampire.jpg
A Hat Full of Sky,"Terry Pratchett, Paul Kidby, Terry Pratchett",2004,fantasy,http://covers.openlibrary.org/b/id/7092840-L.jpg,book_covers\181_A_Hat_Full_of_Sky.jpg
The Titan's Curse,Rick Riordan,2007,fantasy,http://covers.openlibrary.org/b/id/14601475-L.jpg,book_covers\182_The_Titan's_Curse.jpg
The magic Faraway Tree,Enid Blyton,1943,fantasy,http://covers.openlibrary.org/b/id/14605635-L.jpg,book_covers\183_The_magic_Faraway_Tree.jpg
Adela Cathcart,George MacDonald,1875,fantasy,http://covers.openlibrary.org/b/id/14358823-L.jpg,book_covers\184_Adela_Cathcart.jpg
My father's dragon,Ruth Stiles Gannett,1948,fantasy,http://covers.openlibrary.org/b/id/255052-L.jpg,book_covers\185_My_father's_dragon.jpg
The Passage,Justin Cronin,2010,fantasy,http://covers.openlibrary.org/b/id/8261369-L.jpg,book_covers\186_The_Passage.jpg
À rebours,Joris-Karl Huysmans,1900,fantasy,http://covers.openlibrary.org/b/id/6604680-L.jpg,book_covers\187_À_rebours.jpg
Black Cauldron (Chronicles of Prydain,Lloyd Alexander,1965,fantasy,http://covers.openlibrary.org/b/id/580387-L.jpg,book_covers\188_Black_Cauldron_(Chronicles_of_Prydain.jpg
Neverwhere,Neil Gaiman,1996,fantasy,http://covers.openlibrary.org/b/id/1008998-L.jpg,book_covers\189_Neverwhere.jpg
Dragonfly in Amber,Diana Gabaldon,1992,fantasy,http://covers.openlibrary.org/b/id/6920490-L.jpg,book_covers\190_Dragonfly_in_Amber.jpg
Interesting Times,Terry Pratchett,1994,fantasy,http://covers.openlibrary.org/b/id/14646167-L.jpg,book_covers\191_Interesting_Times.jpg
The Great Hunt (The Wheel of Time Book 2),Robert Jordan,1990,fantasy,http://covers.openlibrary.org/b/id/182352-L.jpg,book_covers\192_The_Great_Hunt_(The_Wheel_of_Time_Book_2).jpg
Swimmy,"Leo Lionni, Xosé Manuel González, Ignasi Centelles",1963,fantasy,http://covers.openlibrary.org/b/id/5017594-L.jpg,book_covers\193_Swimmy.jpg
The Tales of Beedle the Bard,J. K. Rowling,2008,fantasy,http://covers.openlibrary.org/b/id/13776199-L.jpg,book_covers\194_The_Tales_of_Beedle_the_Bard.jpg
The Lost Hero,Rick Riordan,2010,fantasy,http://covers.openlibrary.org/b/id/12848687-L.jpg,book_covers\195_The_Lost_Hero.jpg
The Amazing Maurice and His Educated Rodents,"Terry Pratchett, Javier Calvo Perales",2001,fantasy,http://covers.openlibrary.org/b/id/14645777-L.jpg,book_covers\196_The_Amazing_Maurice_and_His_Educated_Rodents.jpg
Pyramids,Terry Pratchett,1989,fantasy,http://covers.openlibrary.org/b/id/14646151-L.jpg,book_covers\197_Pyramids.jpg
Mistress Masham's Repose,T. H. White,1946,fantasy,http://covers.openlibrary.org/b/id/8433695-L.jpg,book_covers\198_Mistress_Masham's_Repose.jpg
Alice's Adventures in Wonderland,Lewis Carroll,1865,science_fiction,http://covers.openlibrary.org/b/id/10527843-L.jpg,book_covers\199_Alice's_Adventures_in_Wonderland.jpg
Frankenstein or The Modern Prometheus,Mary Shelley,1818,science_fiction,http://covers.openlibrary.org/b/id/12356249-L.jpg,book_covers\200_Frankenstein_or_The_Modern_Prometheus.jpg
The Wonderful Wizard of Oz,L. Frank Baum,1899,science_fiction,http://covers.openlibrary.org/b/id/552443-L.jpg,book_covers\201_The_Wonderful_Wizard_of_Oz.jpg
The Time Machine,H. G. Wells,1895,science_fiction,http://covers.openlibrary.org/b/id/9009316-L.jpg,book_covers\202_The_Time_Machine.jpg
The Lost World,Arthur Conan Doyle,1900,science_fiction,http://covers.openlibrary.org/b/id/8231444-L.jpg,book_covers\203_The_Lost_World.jpg
Dracula,Bram Stoker,1897,science_fiction,http://covers.openlibrary.org/b/id/12216503-L.jpg,book_covers\204_Dracula.jpg
Brave New World,Aldous Huxley,1932,science_fiction,http://covers.openlibrary.org/b/id/8231823-L.jpg,book_covers\205_Brave_New_World.jpg
The Iron Heel,Jack London,1907,science_fiction,http://covers.openlibrary.org/b/id/8243314-L.jpg,book_covers\206_The_Iron_Heel.jpg
Flatland,Edwin Abbott Abbott,1884,science_fiction,http://covers.openlibrary.org/b/id/10069547-L.jpg,book_covers\207_Flatland.jpg
Nineteen Eighty-Four,George Orwell,1949,science_fiction,http://covers.openlibrary.org/b/id/9267242-L.jpg,book_covers\208_Nineteen_Eighty-Four.jpg
The War of the Worlds,H. G. Wells,1898,science_fiction,http://covers.openlibrary.org/b/id/36314-L.jpg,book_covers\209_The_War_of_the_Worlds.jpg
The Invisible Man,H. G. Wells,1897,science_fiction,http://covers.openlibrary.org/b/id/6419199-L.jpg,book_covers\210_The_Invisible_Man.jpg
The Princess and Curdie,George MacDonald,1832,science_fiction,http://covers.openlibrary.org/b/id/14357835-L.jpg,book_covers\211_The_Princess_and_Curdie.jpg
Vingt mille lieues sous les mers,"Jules Verne, Serge Micheli, Francois Riviere",1870,science_fiction,http://covers.openlibrary.org/b/id/6573517-L.jpg,book_covers\212_Vingt_mille_lieues_sous_les_mers.jpg
The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,1875,science_fiction,http://covers.openlibrary.org/b/id/295773-L.jpg,book_covers\213_The_Strange_Case_of_Dr._Jekyll_and_Mr._Hyde.jpg
The Poison Belt,Arthur Conan Doyle,1913,science_fiction,http://covers.openlibrary.org/b/id/5788361-L.jpg,book_covers\214_The_Poison_Belt.jpg
The Island of Dr. Moreau,"H. G. Wells, Fiona Beddall, Dobbs, Fabrizio Fiorentino, David Domínguez, Jonathan Kent, Margaret Atwood, Judit Lligonya Tenasen, Manuel Rivas Cabezuelo, Amaia Gurbindo, Judit Lligonya Tenas, Marta Seoane Rebollo",1896,science_fiction,http://covers.openlibrary.org/b/id/968312-L.jpg,book_covers\215_The_Island_of_Dr._Moreau.jpg
Fahrenheit 451,Ray Bradbury,1953,science_fiction,http://covers.openlibrary.org/b/id/12993656-L.jpg,book_covers\216_Fahrenheit_451.jpg
The Secret Agent,Joseph Conrad,1907,science_fiction,http://covers.openlibrary.org/b/id/8239401-L.jpg,book_covers\217_The_Secret_Agent.jpg
At The Earth's Core And Out Of Time's Abyss,Edgar Rice Burroughs,1914,science_fiction,http://covers.openlibrary.org/b/id/9317372-L.jpg,book_covers\218_At_The_Earth's_Core_And_Out_Of_Time's_Abyss.jpg
The warlord of Mars #3,"Edgar Rice Burroughs, Jim Killavey, Paula Paula",1919,science_fiction,http://covers.openlibrary.org/b/id/207141-L.jpg,book_covers\219_The_warlord_of_Mars_#3.jpg
Мы,"Евгений Иванович Замятин, Gary Kern, Alejandro Ariel González, Tavo Montañez, Sergio Hernández-Ranera Sánchez, Zilboorg Gregory, Alexander Glinka",1924,science_fiction,http://covers.openlibrary.org/b/id/5484189-L.jpg,book_covers\220_Мы.jpg
"Thuvia, Maid of Mars","Edgar Rice Burroughs, Craig Trahan, Eric King, J. Allen St. John",1916,science_fiction,http://covers.openlibrary.org/b/id/284442-L.jpg,"book_covers\221_Thuvia,_Maid_of_Mars.jpg"
A Princess of Mars,Edgar Rice Burroughs,1917,science_fiction,http://covers.openlibrary.org/b/id/207226-L.jpg,book_covers\222_A_Princess_of_Mars.jpg
The Napoleon of Notting Hill,Gilbert Keith Chesterton,1904,science_fiction,http://covers.openlibrary.org/b/id/6980094-L.jpg,book_covers\223_The_Napoleon_of_Notting_Hill.jpg
Voyage au Centre de la Terre,Jules Verne,1867,science_fiction,http://covers.openlibrary.org/b/id/5890987-L.jpg,book_covers\224_Voyage_au_Centre_de_la_Terre.jpg
The food of the gods and how it came to earth,H. G. Wells,1900,science_fiction,http://covers.openlibrary.org/b/id/314687-L.jpg,book_covers\225_The_food_of_the_gods_and_how_it_came_to_earth.jpg
The wood beyond the world,"William Morris, William Norris, William, Morris, William Morris, William William Morris, WILLIAM MORRIS, Random House",1894,science_fiction,http://covers.openlibrary.org/b/id/5895767-L.jpg,book_covers\226_The_wood_beyond_the_world.jpg
When the Sleeper Awakes,H. G. Wells,1899,science_fiction,http://covers.openlibrary.org/b/id/574886-L.jpg,book_covers\227_When_the_Sleeper_Awakes.jpg
De la terre à la lune,Jules Verne,1865,science_fiction,http://covers.openlibrary.org/b/id/5943556-L.jpg,book_covers\228_De_la_terre_à_la_lune.jpg
R.U.R. and The insect play,"Karel Čapek, Josef Čapek",1920,science_fiction,http://covers.openlibrary.org/b/id/4291026-L.jpg,book_covers\229_R.U.R._and_The_insect_play.jpg
The Handmaid's Tale,Margaret Atwood,1985,science_fiction,http://covers.openlibrary.org/b/id/8231851-L.jpg,book_covers\230_The_Handmaid's_Tale.jpg
The Martian Chronicles,Ray Bradbury,1950,science_fiction,http://covers.openlibrary.org/b/id/9346537-L.jpg,book_covers\231_The_Martian_Chronicles.jpg
In the days of the comet,H. G. Wells,1906,science_fiction,http://covers.openlibrary.org/b/id/5783892-L.jpg,book_covers\232_In_the_days_of_the_comet.jpg
A Clockwork Orange,Anthony Burgess,1962,science_fiction,http://covers.openlibrary.org/b/id/13151224-L.jpg,book_covers\233_A_Clockwork_Orange.jpg
The Hunger Games,Suzanne Collins,2008,science_fiction,http://covers.openlibrary.org/b/id/12646537-L.jpg,book_covers\234_The_Hunger_Games.jpg
On The Beach,"Nevil Shute, Gideon Haigh, G. C. Thornley, SparkNotes Staff, SparkNotes",1957,science_fiction,http://covers.openlibrary.org/b/id/997896-L.jpg,book_covers\235_On_The_Beach.jpg
The Hitch Hiker's Guide to the Galaxy,Douglas Adams,1979,science_fiction,http://covers.openlibrary.org/b/id/12986869-L.jpg,book_covers\236_The_Hitch_Hiker's_Guide_to_the_Galaxy.jpg
It Can't Happen Here,Sinclair Lewis,1935,science_fiction,http://covers.openlibrary.org/b/id/12719018-L.jpg,book_covers\237_It_Can't_Happen_Here.jpg
2001,Arthur C. Clarke,1968,science_fiction,http://covers.openlibrary.org/b/id/11344400-L.jpg,book_covers\238_2001.jpg
Dune,Frank Herbert,1965,science_fiction,http://covers.openlibrary.org/b/id/11481354-L.jpg,book_covers\239_Dune.jpg
The First Men in the Moon,H. G. Wells,1900,science_fiction,http://covers.openlibrary.org/b/id/8081288-L.jpg,book_covers\240_The_First_Men_in_the_Moon.jpg
A strange manuscript found in a copper cylinder,James De Mille,1888,science_fiction,http://covers.openlibrary.org/b/id/5647709-L.jpg,book_covers\241_A_strange_manuscript_found_in_a_copper_cylinder.jpg
Charlie and the Great Glass Elevator,Roald Dahl,1972,science_fiction,http://covers.openlibrary.org/b/id/7893583-L.jpg,book_covers\242_Charlie_and_the_Great_Glass_Elevator.jpg
The Giver,Lois Lowry,1993,science_fiction,http://covers.openlibrary.org/b/id/8352502-L.jpg,book_covers\243_The_Giver.jpg
Ender's Game,Orson Scott Card,1985,science_fiction,http://covers.openlibrary.org/b/id/12996033-L.jpg,book_covers\244_Ender's_Game.jpg
A Wrinkle in Time,Madeleine L'Engle,1962,science_fiction,http://covers.openlibrary.org/b/id/8709146-L.jpg,book_covers\245_A_Wrinkle_in_Time.jpg
A Modern Utopia,H. G. Wells,1900,science_fiction,http://covers.openlibrary.org/b/id/8232021-L.jpg,book_covers\246_A_Modern_Utopia.jpg
Catching Fire,Suzanne Collins,2009,science_fiction,http://covers.openlibrary.org/b/id/12646539-L.jpg,book_covers\247_Catching_Fire.jpg
Foundation,Isaac Asimov,1951,science_fiction,http://covers.openlibrary.org/b/id/14612610-L.jpg,book_covers\248_Foundation.jpg
"I, Robot",Isaac Asimov,1950,science_fiction,http://covers.openlibrary.org/b/id/12385229-L.jpg,"book_covers\249_I,_Robot.jpg"
The Gunslinger,Stephen King,1976,science_fiction,http://covers.openlibrary.org/b/id/8396638-L.jpg,book_covers\250_The_Gunslinger.jpg
Deception Point,Dan Brown,2001,science_fiction,http://covers.openlibrary.org/b/id/14553479-L.jpg,book_covers\251_Deception_Point.jpg
Jurassic Park,Michael Crichton,1990,science_fiction,http://covers.openlibrary.org/b/id/12882940-L.jpg,book_covers\252_Jurassic_Park.jpg
Slaughterhouse-Five,Kurt Vonnegut,1968,science_fiction,http://covers.openlibrary.org/b/id/12727001-L.jpg,book_covers\253_Slaughterhouse-Five.jpg
The Restaurant at the End of the Universe,Douglas Adams,1980,science_fiction,http://covers.openlibrary.org/b/id/12714921-L.jpg,book_covers\254_The_Restaurant_at_the_End_of_the_Universe.jpg
The Blind Assassin,Margaret Atwood,2000,science_fiction,http://covers.openlibrary.org/b/id/11041760-L.jpg,book_covers\255_The_Blind_Assassin.jpg
Mockingjay,Suzanne Collins,2010,science_fiction,http://covers.openlibrary.org/b/id/12646459-L.jpg,book_covers\256_Mockingjay.jpg
The Dead Zone,Stephen King,1979,science_fiction,http://covers.openlibrary.org/b/id/14653991-L.jpg,book_covers\257_The_Dead_Zone.jpg
The Left Hand of Darkness,Ursula K. Le Guin,1969,science_fiction,http://covers.openlibrary.org/b/id/10618463-L.jpg,book_covers\258_The_Left_Hand_of_Darkness.jpg
La casa verde,Mario Vargas Llosa,1966,science_fiction,http://covers.openlibrary.org/b/id/4927546-L.jpg,book_covers\259_La_casa_verde.jpg
A Game of Thrones,George R. R. Martin,1996,science_fiction,http://covers.openlibrary.org/b/id/9269962-L.jpg,book_covers\260_A_Game_of_Thrones.jpg
The Man in the High Castle,"Philip K. Dick, Michelle Charrier",1962,science_fiction,http://covers.openlibrary.org/b/id/420452-L.jpg,book_covers\261_The_Man_in_the_High_Castle.jpg
L'Île mystérieuse,Jules Verne,1870,science_fiction,http://covers.openlibrary.org/b/id/1277096-L.jpg,book_covers\262_L'Île_mystérieuse.jpg
The Stand,Stephen King,1978,science_fiction,http://covers.openlibrary.org/b/id/9255992-L.jpg,book_covers\263_The_Stand.jpg
A Wizard of Earthsea,Ursula K. Le Guin,1968,science_fiction,http://covers.openlibrary.org/b/id/13617691-L.jpg,book_covers\264_A_Wizard_of_Earthsea.jpg
Stranger in a Strange Land,Robert A. Heinlein,1961,science_fiction,http://covers.openlibrary.org/b/id/14630668-L.jpg,book_covers\265_Stranger_in_a_Strange_Land.jpg
Foundation and Empire,Isaac Asimov,1945,science_fiction,http://covers.openlibrary.org/b/id/9300695-L.jpg,book_covers\266_Foundation_and_Empire.jpg
The Amber Spyglass,Philip Pullman,1999,science_fiction,http://covers.openlibrary.org/b/id/12613246-L.jpg,book_covers\267_The_Amber_Spyglass.jpg
Second Foundation,Isaac Asimov,1953,science_fiction,http://covers.openlibrary.org/b/id/9261324-L.jpg,book_covers\268_Second_Foundation.jpg
The man who ended war,Hollis Godfrey,1908,science_fiction,http://covers.openlibrary.org/b/id/6379250-L.jpg,book_covers\269_The_man_who_ended_war.jpg
Flowers for Algernon,Daniel Keyes,1966,science_fiction,http://covers.openlibrary.org/b/id/12947700-L.jpg,book_covers\270_Flowers_for_Algernon.jpg
Star Maker,Olaf Stapledon,1937,science_fiction,http://covers.openlibrary.org/b/id/911107-L.jpg,book_covers\271_Star_Maker.jpg
Tales of space and time,H. G. Wells,1899,science_fiction,http://covers.openlibrary.org/b/id/5813880-L.jpg,book_covers\272_Tales_of_space_and_time.jpg
Firestarter,Stephen King,1980,science_fiction,http://covers.openlibrary.org/b/id/12015446-L.jpg,book_covers\273_Firestarter.jpg
The Illustrated Man,Ray Bradbury,1901,science_fiction,http://covers.openlibrary.org/b/id/9345484-L.jpg,book_covers\274_The_Illustrated_Man.jpg
The Lost World,Michael Crichton,1995,science_fiction,http://covers.openlibrary.org/b/id/10656102-L.jpg,book_covers\275_The_Lost_World.jpg
The Chessmen of Mars,Edgar Rice Burroughs,1922,science_fiction,http://covers.openlibrary.org/b/id/1930755-L.jpg,book_covers\276_The_Chessmen_of_Mars.jpg
Válka s mloky,Karel Čapek,1936,science_fiction,http://covers.openlibrary.org/b/id/4113422-L.jpg,book_covers\277_Válka_s_mloky.jpg
"So long, and thanks for all the fish",Douglas Adams,1984,science_fiction,http://covers.openlibrary.org/b/id/11465415-L.jpg,"book_covers\278_So_long,_and_thanks_for_all_the_fish.jpg"
The Blazing World,Margaret Cavendish,2013,science_fiction,http://covers.openlibrary.org/b/id/14634246-L.jpg,book_covers\279_The_Blazing_World.jpg
American Gods,Neil Gaiman,2001,science_fiction,http://covers.openlibrary.org/b/id/8494659-L.jpg,book_covers\280_American_Gods.jpg
Last and First Men,Olaf Stapledon,1930,science_fiction,http://covers.openlibrary.org/b/id/911106-L.jpg,book_covers\281_Last_and_First_Men.jpg
The Scarlet Plague,Jack London,1910,science_fiction,http://covers.openlibrary.org/b/id/9377992-L.jpg,book_covers\282_The_Scarlet_Plague.jpg
The Martian,Andy Weir,2011,science_fiction,http://covers.openlibrary.org/b/id/11447888-L.jpg,book_covers\283_The_Martian.jpg
Childhood’s End,Arthur C. Clarke,1953,science_fiction,http://covers.openlibrary.org/b/id/210200-L.jpg,book_covers\284_Childhood’s_End.jpg
The Adventures of Captain Underpants,Dav Pilkey,1997,science_fiction,http://covers.openlibrary.org/b/id/12625278-L.jpg,book_covers\285_The_Adventures_of_Captain_Underpants.jpg
The Dispossessed,Ursula K. Le Guin,1974,science_fiction,http://covers.openlibrary.org/b/id/6979680-L.jpg,book_covers\286_The_Dispossessed.jpg
On Writing,Stephen King,1999,science_fiction,http://covers.openlibrary.org/b/id/9255939-L.jpg,book_covers\287_On_Writing.jpg
Cat's Cradle,"Kurt Vonnegut, Nickolay Popov",1963,science_fiction,http://covers.openlibrary.org/b/id/12709654-L.jpg,book_covers\288_Cat's_Cradle.jpg
A Canticle for Leibowitz,Walter M. Miller Jr.,1959,science_fiction,http://covers.openlibrary.org/b/id/10221348-L.jpg,book_covers\289_A_Canticle_for_Leibowitz.jpg
The Eye of the World (The Wheel of Time Book 1),Robert Jordan,1990,science_fiction,http://covers.openlibrary.org/b/id/980232-L.jpg,book_covers\290_The_Eye_of_the_World_(The_Wheel_of_Time_Book_1).jpg
"Looking Backward, 2000-1887",Edward Bellamy,1888,science_fiction,http://covers.openlibrary.org/b/id/8246102-L.jpg,"book_covers\291_Looking_Backward,_2000-1887.jpg"
Ubik,Philip K. Dick,1969,science_fiction,http://covers.openlibrary.org/b/id/5018327-L.jpg,book_covers\292_Ubik.jpg
Dune Messiah,Frank Herbert,1969,science_fiction,http://covers.openlibrary.org/b/id/2421405-L.jpg,book_covers\293_Dune_Messiah.jpg
Dragonflight,Anne McCaffrey,1968,science_fiction,http://covers.openlibrary.org/b/id/10306696-L.jpg,book_covers\294_Dragonflight.jpg
Triplanetary,"E. D. Smith, Edward Elmer Smith, Frederick E. Smith, E. E. Smith, Edward E. Smith, “Doc” E.E. Smith, E. E. &quot;Doc&quot; Smith, E. E. Smith, E.E. ""Doc Smith, Edward Elmer  Smith, Edward ""Doc"" Smith, Edward Doc"" Smith",1948,science_fiction,http://covers.openlibrary.org/b/id/4627686-L.jpg,book_covers\295_Triplanetary.jpg
Sphere,"Michael Crichton, Jacques Polanis",1980,science_fiction,http://covers.openlibrary.org/b/id/9254423-L.jpg,book_covers\296_Sphere.jpg
Solaris,Stanisław Lem,1962,science_fiction,http://covers.openlibrary.org/b/id/12313764-L.jpg,book_covers\297_Solaris.jpg
Timeline,Michael Crichton,1999,science_fiction,http://covers.openlibrary.org/b/id/12451613-L.jpg,book_covers\298_Timeline.jpg
Armageddon 2419 A.D.,Philip Francis Nowlan,1962,science_fiction,http://covers.openlibrary.org/b/id/8741395-L.jpg,book_covers\299_Armageddon_2419_A.D..jpg
The Andromeda Strain,Michael Crichton,1969,science_fiction,http://covers.openlibrary.org/b/id/9330577-L.jpg,book_covers\300_The_Andromeda_Strain.jpg
